account_id,month,active_users,features_adopted,logins
A000034,2025-11-26 12:35:27.481746,2,3,25
A000034,2025-12-26 12:35:27.481746,2,3,26
A000034,2026-01-25 12:35:27.481746,2,3,19
A000034,2026-02-24 12:35:27.481746,2,3,22
A000034,2026-03-26 12:35:27.481746,2,3,20
A000034,2026-04-25 12:35:27.481746,2,3,26
A000034,2026-05-25 12:35:27.481746,2,3,28
A000034,2026-06-24 12:35:27.481746,2,3,28
A000035,2024-11-28 03:12:17.870613,15,4,232
A000035,2024-12-28 03:12:17.870613,16,4,306
A000035,2025-02-26 03:12:17.870613,16,4,248
A000035,2025-03-28 03:12:17.870613,17,4,199
A000035,2025-04-27 03:12:17.870613,18,4,216
A000035,2025-05-27 03:12:17.870613,16,4,218
A000035,2025-06-26 03:12:17.870613,16,4,181
A000035,2025-07-26 03:12:17.870613,17,4,203
A000035,2025-08-25 03:12:17.870613,16,4,256
A000035,2025-09-24 03:12:17.870613,16,4,135
A000035,2025-10-24 03:12:17.870613,15,4,293
A000035,2025-11-23 03:12:17.870613,16,4,315
A000035,2025-12-23 03:12:17.870613,15,4,194
A000035,2026-01-22 03:12:17.870613,18,4,237
A000035,2026-02-21 03:12:17.870613,17,4,220
A000035,2026-03-23 03:12:17.870613,16,4,150
A000035,2026-04-22 03:12:17.870613,15,4,303
A000035,2026-05-22 03:12:17.870613,15,4,141
A000035,2026-06-21 03:12:17.870613,16,4,143
A000035,2026-07-21 03:12:17.870613,15,4,192
A000037,2025-03-02 06:00:14.196583,2,3,27
A000037,2025-04-01 06:00:14.196583,2,3,18
A000037,2025-05-01 06:00:14.196583,2,3,34
A000037,2025-05-31 06:00:14.196583,2,3,20
A000037,2025-06-30 06:00:14.196583,2,3,21
A000037,2025-07-30 06:00:14.196583,2,3,16
A000037,2025-08-29 06:00:14.196583,2,3,27
A000037,2025-09-28 06:00:14.196583,2,3,21
A000037,2025-10-28 06:00:14.196583,2,3,20
A000037,2025-11-27 06:00:14.196583,2,3,39
A000037,2025-12-27 06:00:14.196583,2,3,32
A000037,2026-01-26 06:00:14.196583,2,3,29
A000037,2026-02-25 06:00:14.196583,2,3,16
A000037,2026-03-27 06:00:14.196583,2,3,24
A000037,2026-04-26 06:00:14.196583,2,3,20
A000037,2026-05-26 06:00:14.196583,2,3,29
A000037,2026-06-25 06:00:14.196583,2,3,33
A000037,2026-07-25 06:00:14.196583,2,3,24
A000038,2025-04-29 14:22:06.971223,16,3,143
A000038,2025-05-29 14:22:06.971223,15,3,200
A000038,2025-06-28 14:22:06.971223,15,3,294
A000038,2025-07-28 14:22:06.971223,14,3,257
A000038,2025-08-27 14:22:06.971223,15,3,121
A000038,2025-09-26 14:22:06.971223,15,3,135
A000038,2025-10-26 14:22:06.971223,14,3,247
A000038,2025-11-25 14:22:06.971223,16,3,254
A000038,2025-12-25 14:22:06.971223,15,3,296
A000038,2026-01-24 14:22:06.971223,15,3,146
A000038,2026-02-23 14:22:06.971223,15,3,237
A000038,2026-03-25 14:22:06.971223,16,3,167
A000038,2026-04-24 14:22:06.971223,16,3,186
A000038,2026-05-24 14:22:06.971223,14,3,187
A000038,2026-06-23 14:22:06.971223,15,3,224
A000038,2026-07-23 14:22:06.971223,16,3,202
A000039,2023-12-29 13:46:33.226987,6,4,49
A000039,2024-01-28 13:46:33.226987,4,3,58
A000039,2024-02-27 13:46:33.226987,2,2,41
A000040,2024-07-24 04:27:41.933470,8,3,108
A000040,2024-08-23 04:27:41.933470,10,3,99
A000040,2024-09-22 04:27:41.933470,9,3,137
A000040,2024-10-22 04:27:41.933470,10,4,185
A000040,2024-12-21 04:27:41.933470,10,4,173
A000040,2025-01-20 04:27:41.933470,11,4,139
A000040,2025-02-19 04:27:41.933470,12,4,158
A000040,2025-03-21 04:27:41.933470,13,5,171
A000040,2025-04-20 04:27:41.933470,11,5,210
A000040,2025-05-20 04:27:41.933470,11,5,94
A000040,2025-06-19 04:27:41.933470,12,5,242
A000040,2025-07-19 04:27:41.933470,12,6,197
A000040,2025-08-18 04:27:41.933470,13,6,213
A000040,2025-09-17 04:27:41.933470,13,6,236
A000040,2025-10-17 04:27:41.933470,12,6,209
A000040,2025-11-16 04:27:41.933470,12,6,239
A000040,2025-12-16 04:27:41.933470,13,7,161
A000040,2026-01-15 04:27:41.933470,14,7,274
A000040,2026-02-14 04:27:41.933470,13,7,140
A000040,2026-03-16 04:27:41.933470,15,7,226
A000040,2026-04-15 04:27:41.933470,14,7,185
A000040,2026-05-15 04:27:41.933470,13,8,233
A000040,2026-06-14 04:27:41.933470,14,8,141
A000040,2026-07-14 04:27:41.933470,16,8,285
A000041,2023-12-09 11:35:08.470250,4,2,70
A000041,2024-01-08 11:35:08.470250,4,2,34
A000041,2024-02-07 11:35:08.470250,4,2,46
A000041,2024-03-08 11:35:08.470250,4,2,58
A000041,2024-04-07 11:35:08.470250,4,2,33
A000041,2024-05-07 11:35:08.470250,4,2,58
A000041,2024-06-06 11:35:08.470250,4,2,31
A000041,2024-07-06 11:35:08.470250,4,2,57
A000041,2024-08-05 11:35:08.470250,4,2,33
A000041,2024-09-04 11:35:08.470250,4,2,35
A000041,2024-10-04 11:35:08.470250,4,2,36
A000041,2024-11-03 11:35:08.470250,4,2,81
A000041,2024-12-03 11:35:08.470250,4,2,55
A000041,2025-01-02 11:35:08.470250,4,2,50
A000041,2025-02-01 11:35:08.470250,4,2,59
A000041,2025-03-03 11:35:08.470250,4,2,46
A000041,2025-04-02 11:35:08.470250,4,2,43
A000041,2025-05-02 11:35:08.470250,4,2,62
A000041,2025-06-01 11:35:08.470250,4,2,45
A000041,2025-07-01 11:35:08.470250,4,2,51
A000041,2025-07-31 11:35:08.470250,4,2,42
A000041,2025-08-30 11:35:08.470250,4,2,73
A000041,2025-09-29 11:35:08.470250,4,2,64
A000041,2025-10-29 11:35:08.470250,4,2,43
A000041,2025-11-28 11:35:08.470250,4,2,42
A000041,2025-12-28 11:35:08.470250,4,2,38
A000041,2026-01-27 11:35:08.470250,4,2,48
A000041,2026-02-26 11:35:08.470250,4,2,54
A000041,2026-03-28 11:35:08.470250,4,2,53
A000041,2026-04-27 11:35:08.470250,4,2,52
A000041,2026-05-27 11:35:08.470250,4,2,32
A000041,2026-06-26 11:35:08.470250,4,2,45
A000041,2026-07-26 11:35:08.470250,4,2,33
A000042,2024-08-08 22:40:48.839131,43,3,553
A000042,2024-09-07 22:40:48.839131,47,3,625
A000042,2024-10-07 22:40:48.839131,51,3,418
A000042,2024-11-06 22:40:48.839131,48,4,936
A000042,2024-12-06 22:40:48.839131,45,4,434
A000042,2025-01-05 22:40:48.839131,46,4,411
A000042,2025-02-04 22:40:48.839131,48,4,784
A000042,2025-04-05 22:40:48.839131,57,5,487
A000042,2025-05-05 22:40:48.839131,50,5,626
A000042,2025-06-04 22:40:48.839131,62,5,735
A000042,2025-07-04 22:40:48.839131,50,5,525
A000042,2025-08-03 22:40:48.839131,63,6,1099
A000042,2025-09-02 22:40:48.839131,62,6,1230
A000042,2025-10-02 22:40:48.839131,64,6,698
A000042,2025-11-01 22:40:48.839131,65,6,554
A000042,2025-12-01 22:40:48.839131,68,6,1301
A000042,2025-12-31 22:40:48.839131,69,7,1075
A000042,2026-01-30 22:40:48.839131,69,7,1092
A000042,2026-03-01 22:40:48.839131,77,7,654
A000042,2026-03-31 22:40:48.839131,60,7,510
A000042,2026-04-30 22:40:48.839131,82,7,670
A000042,2026-05-30 22:40:48.839131,68,8,1311
A000042,2026-06-29 22:40:48.839131,83,8,778
A000042,2026-07-29 22:40:48.839131,81,8,1361
A000043,2024-02-18 01:22:35.295307,28,4,550
A000043,2024-03-19 01:22:35.295307,27,4,498
A000043,2024-04-18 01:22:35.295307,31,4,498
A000043,2024-05-18 01:22:35.295307,27,4,356
A000043,2024-06-17 01:22:35.295307,30,4,535
A000043,2024-07-17 01:22:35.295307,28,4,553
A000043,2024-08-16 01:22:35.295307,30,4,501
A000043,2024-09-15 01:22:35.295307,31,4,616
A000043,2024-10-15 01:22:35.295307,31,4,278
A000043,2024-11-14 01:22:35.295307,28,4,261
A000043,2024-12-14 01:22:35.295307,31,4,589
A000043,2025-01-13 01:22:35.295307,29,4,557
A000043,2025-02-12 01:22:35.295307,30,4,318
A000043,2025-03-14 01:22:35.295307,31,4,377
A000043,2025-04-13 01:22:35.295307,30,4,278
A000043,2025-05-13 01:22:35.295307,32,4,565
A000043,2025-06-12 01:22:35.295307,29,4,426
A000043,2025-07-12 01:22:35.295307,27,4,500
A000043,2025-09-10 01:22:35.295307,31,4,614
A000043,2025-10-10 01:22:35.295307,31,4,544
A000043,2025-11-09 01:22:35.295307,30,4,525
A000043,2025-12-09 01:22:35.295307,28,4,311
A000043,2026-01-08 01:22:35.295307,29,4,456
A000043,2026-02-07 01:22:35.295307,31,4,394
A000043,2026-03-09 01:22:35.295307,27,4,533
A000043,2026-04-08 01:22:35.295307,30,4,395
A000043,2026-05-08 01:22:35.295307,31,4,526
A000043,2026-06-07 01:22:35.295307,31,4,287
A000043,2026-07-07 01:22:35.295307,29,4,392
A000044,2023-10-09 10:19:45.718293,4,2,77
A000044,2023-11-08 10:19:45.718293,4,2,73
A000044,2023-12-08 10:19:45.718293,4,2,48
A000044,2024-01-07 10:19:45.718293,4,2,71
A000044,2024-02-06 10:19:45.718293,4,2,51
A000044,2024-03-07 10:19:45.718293,4,2,50
A000044,2024-04-06 10:19:45.718293,4,2,75
A000044,2024-05-06 10:19:45.718293,4,2,44
A000044,2024-06-05 10:19:45.718293,4,2,84
A000044,2024-07-05 10:19:45.718293,4,2,36
A000044,2024-08-04 10:19:45.718293,4,2,38
A000044,2024-09-03 10:19:45.718293,4,2,50
A000044,2024-10-03 10:19:45.718293,4,2,32
A000044,2024-11-02 10:19:45.718293,4,2,50
A000044,2024-12-02 10:19:45.718293,4,2,35
A000044,2025-03-02 10:19:45.718293,4,2,41
A000044,2025-04-01 10:19:45.718293,4,2,59
A000044,2025-05-01 10:19:45.718293,4,2,35
A000044,2025-05-31 10:19:45.718293,4,2,51
A000044,2025-06-30 10:19:45.718293,4,2,36
A000044,2025-07-30 10:19:45.718293,4,2,48
A000044,2025-08-29 10:19:45.718293,4,2,70
A000044,2025-09-28 10:19:45.718293,4,2,66
A000044,2025-10-28 10:19:45.718293,4,2,40
A000044,2025-11-27 10:19:45.718293,4,2,54
A000044,2025-12-27 10:19:45.718293,4,2,75
A000044,2026-01-26 10:19:45.718293,4,2,69
A000044,2026-02-25 10:19:45.718293,4,2,72
A000044,2026-04-26 10:19:45.718293,4,2,52
A000044,2026-05-26 10:19:45.718293,4,2,51
A000044,2026-06-25 10:19:45.718293,4,2,45
A000044,2026-07-25 10:19:45.718293,4,2,37
A000045,2025-10-16 03:47:35.883086,5,4,48
A000045,2025-11-15 03:47:35.883086,3,4,38
A000045,2025-12-15 03:47:35.883086,3,4,58
A000045,2026-01-14 03:47:35.883086,4,3,56
A000045,2026-02-13 03:47:35.883086,3,3,43
A000045,2026-03-15 03:47:35.883086,3,3,35
A000045,2026-04-14 03:47:35.883086,2,3,23
A000045,2026-05-14 03:47:35.883086,2,3,23
A000045,2026-06-13 03:47:35.883086,2,3,22
A000045,2026-07-13 03:47:35.883086,1,2,21
A000046,2024-12-08 06:08:57.154727,31,3,401
A000046,2025-01-07 06:08:57.154727,35,3,596
A000046,2025-02-06 06:08:57.154727,33,3,504
A000046,2025-03-08 06:08:57.154727,31,3,295
A000046,2025-04-07 06:08:57.154727,31,3,509
A000046,2025-05-07 06:08:57.154727,32,3,503
A000046,2025-06-06 06:08:57.154727,31,3,577
A000046,2025-07-06 06:08:57.154727,32,3,560
A000046,2025-08-05 06:08:57.154727,31,3,491
A000046,2025-09-04 06:08:57.154727,35,3,306
A000046,2025-10-04 06:08:57.154727,35,3,542
A000046,2025-11-03 06:08:57.154727,30,3,298
A000046,2025-12-03 06:08:57.154727,31,3,597
A000046,2026-01-02 06:08:57.154727,32,3,363
A000046,2026-02-01 06:08:57.154727,34,3,445
A000046,2026-03-03 06:08:57.154727,33,3,485
A000046,2026-04-02 06:08:57.154727,34,3,639
A000046,2026-05-02 06:08:57.154727,32,3,620
A000046,2026-06-01 06:08:57.154727,36,3,425
A000046,2026-07-01 06:08:57.154727,33,3,334
A000046,2026-07-31 06:08:57.154727,36,3,586
A000047,2024-05-12 21:59:22.574217,5,2,47
A000047,2024-06-11 21:59:22.574217,4,2,64
A000047,2024-07-11 21:59:22.574217,5,2,40
A000047,2024-08-10 21:59:22.574217,4,2,72
A000047,2024-09-09 21:59:22.574217,4,2,78
A000047,2024-10-09 21:59:22.574217,3,2,29
A000047,2024-11-08 21:59:22.574217,3,1,48
A000047,2024-12-08 21:59:22.574217,2,1,19
A000047,2025-01-07 21:59:22.574217,2,1,25
A000047,2025-02-06 21:59:22.574217,2,1,22
A000048,2023-08-31 09:39:01.508682,4,3,62
A000048,2023-09-30 09:39:01.508682,4,3,58
A000048,2023-10-30 09:39:01.508682,4,3,54
A000048,2023-11-29 09:39:01.508682,4,3,55
A000048,2023-12-29 09:39:01.508682,4,3,78
A000048,2024-01-28 09:39:01.508682,4,3,51
A000048,2024-02-27 09:39:01.508682,4,3,72
A000048,2024-03-28 09:39:01.508682,4,3,59
A000048,2024-04-27 09:39:01.508682,4,3,35
A000048,2024-05-27 09:39:01.508682,4,3,52
A000048,2024-06-26 09:39:01.508682,4,3,68
A000048,2024-07-26 09:39:01.508682,4,3,63
A000048,2024-08-25 09:39:01.508682,4,3,45
A000048,2024-09-24 09:39:01.508682,4,3,53
A000048,2024-10-24 09:39:01.508682,4,3,58
A000048,2024-11-23 09:39:01.508682,4,3,59
A000048,2024-12-23 09:39:01.508682,4,3,38
A000048,2025-02-21 09:39:01.508682,4,3,57
A000048,2025-03-23 09:39:01.508682,4,3,73
A000048,2025-04-22 09:39:01.508682,4,3,78
A000048,2025-05-22 09:39:01.508682,4,3,74
A000048,2025-06-21 09:39:01.508682,4,3,74
A000048,2025-07-21 09:39:01.508682,4,3,46
A000048,2025-08-20 09:39:01.508682,4,3,41
A000048,2025-09-19 09:39:01.508682,4,3,35
A000048,2025-10-19 09:39:01.508682,4,3,58
A000048,2025-11-18 09:39:01.508682,4,3,59
A000048,2025-12-18 09:39:01.508682,4,3,44
A000048,2026-01-17 09:39:01.508682,4,3,72
A000048,2026-02-16 09:39:01.508682,4,3,56
A000048,2026-03-18 09:39:01.508682,4,3,45
A000048,2026-04-17 09:39:01.508682,4,3,36
A000048,2026-06-16 09:39:01.508682,4,3,61
A000048,2026-07-16 09:39:01.508682,4,3,45
A000049,2023-10-14 17:05:00.524589,11,2,109
A000049,2023-11-13 17:05:00.524589,10,2,102
A000049,2023-12-13 17:05:00.524589,10,2,147
A000049,2024-01-12 17:05:00.524589,9,2,98
A000049,2024-02-11 17:05:00.524589,10,2,194
A000049,2024-03-12 17:05:00.524589,11,2,166
A000049,2024-04-11 17:05:00.524589,11,2,129
A000049,2024-05-11 17:05:00.524589,10,2,116
A000049,2024-06-10 17:05:00.524589,10,2,117
A000049,2024-07-10 17:05:00.524589,10,2,167
A000049,2024-08-09 17:05:00.524589,9,2,161
A000049,2024-09-08 17:05:00.524589,10,2,117
A000049,2024-10-08 17:05:00.524589,10,2,185
A000049,2024-11-07 17:05:00.524589,9,2,137
A000049,2024-12-07 17:05:00.524589,10,2,121
A000049,2025-01-06 17:05:00.524589,10,2,155
A000049,2025-02-05 17:05:00.524589,9,2,81
A000049,2025-03-07 17:05:00.524589,9,2,81
A000049,2025-04-06 17:05:00.524589,10,2,178
A000049,2025-05-06 17:05:00.524589,11,2,141
A000049,2025-06-05 17:05:00.524589,11,2,99
A000049,2025-07-05 17:05:00.524589,10,2,84
A000049,2025-08-04 17:05:00.524589,10,2,141
A000049,2025-09-03 17:05:00.524589,9,2,143
A000049,2025-10-03 17:05:00.524589,9,2,180
A000049,2025-11-02 17:05:00.524589,10,2,86
A000049,2025-12-02 17:05:00.524589,9,2,102
A000049,2026-01-01 17:05:00.524589,9,2,95
A000049,2026-01-31 17:05:00.524589,9,2,85
A000049,2026-03-02 17:05:00.524589,9,2,87
A000049,2026-04-01 17:05:00.524589,10,2,109
A000049,2026-05-01 17:05:00.524589,11,2,193
A000049,2026-05-31 17:05:00.524589,9,2,105
A000049,2026-06-30 17:05:00.524589,10,2,120
A000049,2026-07-30 17:05:00.524589,10,2,87
A000051,2024-05-28 08:03:29.741135,5,2,71
A000051,2024-06-27 08:03:29.741135,5,2,90
A000051,2024-07-27 08:03:29.741135,5,2,54
A000051,2024-08-26 08:03:29.741135,5,2,45
A000051,2024-09-25 08:03:29.741135,5,2,70
A000051,2024-10-25 08:03:29.741135,5,2,84
A000051,2024-11-24 08:03:29.741135,5,2,44
A000051,2024-12-24 08:03:29.741135,5,2,52
A000051,2025-01-23 08:03:29.741135,5,2,44
A000051,2025-02-22 08:03:29.741135,5,2,68
A000051,2025-03-24 08:03:29.741135,5,2,95
A000051,2025-04-23 08:03:29.741135,5,2,78
A000051,2025-05-23 08:03:29.741135,5,2,73
A000051,2025-06-22 08:03:29.741135,5,2,61
A000051,2025-07-22 08:03:29.741135,5,2,46
A000051,2025-08-21 08:03:29.741135,5,2,49
A000051,2025-09-20 08:03:29.741135,5,2,62
A000051,2025-10-20 08:03:29.741135,5,2,67
A000051,2025-11-19 08:03:29.741135,5,2,51
A000051,2025-12-19 08:03:29.741135,5,2,96
A000051,2026-01-18 08:03:29.741135,5,2,95
A000051,2026-02-17 08:03:29.741135,5,2,83
A000051,2026-03-19 08:03:29.741135,5,2,76
A000051,2026-04-18 08:03:29.741135,5,2,58
A000051,2026-05-18 08:03:29.741135,5,2,44
A000051,2026-06-17 08:03:29.741135,5,2,107
A000051,2026-07-17 08:03:29.741135,5,2,96
A000052,2024-03-25 11:22:05.283164,5,3,72
A000052,2024-04-24 11:22:05.283164,5,3,57
A000052,2024-05-24 11:22:05.283164,5,3,67
A000052,2024-06-23 11:22:05.283164,5,3,51
A000052,2024-07-23 11:22:05.283164,5,3,86
A000052,2024-08-22 11:22:05.283164,5,3,88
A000052,2024-09-21 11:22:05.283164,5,3,88
A000052,2024-10-21 11:22:05.283164,5,3,59
A000052,2024-11-20 11:22:05.283164,5,3,67
A000052,2024-12-20 11:22:05.283164,5,3,96
A000052,2025-01-19 11:22:05.283164,5,3,63
A000052,2025-02-18 11:22:05.283164,5,3,96
A000052,2025-03-20 11:22:05.283164,5,3,57
A000052,2025-04-19 11:22:05.283164,5,3,71
A000052,2025-05-19 11:22:05.283164,5,3,77
A000052,2025-06-18 11:22:05.283164,5,3,104
A000052,2025-07-18 11:22:05.283164,5,3,45
A000052,2025-08-17 11:22:05.283164,5,3,72
A000052,2025-09-16 11:22:05.283164,5,3,107
A000052,2025-10-16 11:22:05.283164,5,3,89
A000052,2025-11-15 11:22:05.283164,5,3,77
A000052,2025-12-15 11:22:05.283164,5,3,54
A000052,2026-01-14 11:22:05.283164,5,3,105
A000052,2026-02-13 11:22:05.283164,5,3,65
A000052,2026-03-15 11:22:05.283164,5,3,40
A000052,2026-04-14 11:22:05.283164,5,3,68
A000052,2026-05-14 11:22:05.283164,5,3,72
A000052,2026-06-13 11:22:05.283164,5,3,57
A000052,2026-07-13 11:22:05.283164,5,3,65
A000053,2023-10-22 13:08:08.451942,10,4,169
A000053,2023-11-21 13:08:08.451942,10,4,128
A000053,2023-12-21 13:08:08.451942,8,3,93
A000053,2024-01-20 13:08:08.451942,7,3,59
A000053,2024-02-19 13:08:08.451942,6,3,60
A000053,2024-03-20 13:08:08.451942,5,3,43
A000053,2024-04-19 13:08:08.451942,4,2,51
A000054,2025-05-27 12:17:47.753400,4,3,62
A000054,2025-06-26 12:17:47.753400,4,3,49
A000054,2025-07-26 12:17:47.753400,4,3,37
A000054,2025-08-25 12:17:47.753400,4,3,69
A000054,2025-09-24 12:17:47.753400,4,3,50
A000054,2025-10-24 12:17:47.753400,4,3,74
A000054,2025-11-23 12:17:47.753400,4,3,37
A000054,2025-12-23 12:17:47.753400,4,3,37
A000054,2026-01-22 12:17:47.753400,4,3,49
A000054,2026-02-21 12:17:47.753400,4,3,80
A000054,2026-03-23 12:17:47.753400,4,3,79
A000054,2026-04-22 12:17:47.753400,4,3,70
A000054,2026-05-22 12:17:47.753400,4,3,72
A000054,2026-06-21 12:17:47.753400,4,3,52
A000054,2026-07-21 12:17:47.753400,4,3,84
A000055,2023-05-22 15:45:54.120726,2,3,900
A000055,2023-07-21 15:45:54.120726,2,3,1500
A000055,2023-08-20 15:45:54.120726,2,3,1400
A000055,2023-09-19 15:45:54.120726,2,3,1050
A000055,2023-10-19 15:45:54.120726,2,3,1600
A000055,2023-11-18 15:45:54.120726,2,3,1550
A000055,2023-12-18 15:45:54.120726,2,3,1000
A000055,2024-01-17 15:45:54.120726,2,3,1100
A000055,2024-02-16 15:45:54.120726,2,3,1750
A000055,2024-03-17 15:45:54.120726,2,3,1050
A000055,2024-04-16 15:45:54.120726,2,3,1450
A000055,2024-06-15 15:45:54.120726,2,3,1900
A000055,2024-07-15 15:45:54.120726,2,3,850
A000055,2024-08-14 15:45:54.120726,2,3,1600
A000055,2024-09-13 15:45:54.120726,2,3,1150
A000055,2024-10-13 15:45:54.120726,2,3,1600
A000055,2024-11-12 15:45:54.120726,2,3,900
A000055,2024-12-12 15:45:54.120726,2,3,1500
A000055,2025-01-11 15:45:54.120726,2,3,1200
A000055,2025-02-10 15:45:54.120726,2,3,1850
A000055,2025-03-12 15:45:54.120726,2,3,1700
A000055,2025-04-11 15:45:54.120726,2,3,750
A000055,2025-05-11 15:45:54.120726,2,3,750
A000055,2025-06-10 15:45:54.120726,2,3,1200
A000055,2025-07-10 15:45:54.120726,2,3,1000
A000055,2025-08-09 15:45:54.120726,2,3,1700
A000055,2025-09-08 15:45:54.120726,2,3,1700
A000055,2025-10-08 15:45:54.120726,2,3,1000
A000055,2025-11-07 15:45:54.120726,2,3,1100
A000055,2025-12-07 15:45:54.120726,2,3,800
A000055,2026-01-06 15:45:54.120726,2,3,1500
A000055,2026-02-05 15:45:54.120726,2,3,1550
A000055,2026-03-07 15:45:54.120726,2,3,1350
A000055,2026-04-06 15:45:54.120726,2,3,1850
A000055,2026-05-06 15:45:54.120726,2,3,1500
A000055,2026-06-05 15:45:54.120726,2,3,850
A000055,2026-07-05 15:45:54.120726,2,3,1350
A000056,2024-12-12 05:57:30.762702,2,2,20
A000056,2025-01-11 05:57:30.762702,2,2,26
A000056,2025-02-10 05:57:30.762702,2,2,30
A000056,2025-03-12 05:57:30.762702,2,2,35
A000056,2025-04-11 05:57:30.762702,2,2,19
A000056,2025-05-11 05:57:30.762702,2,2,40
A000056,2025-06-10 05:57:30.762702,2,2,29
A000056,2025-07-10 05:57:30.762702,2,2,38
A000056,2025-08-09 05:57:30.762702,2,2,17
A000056,2025-09-08 05:57:30.762702,2,2,22
A000056,2025-10-08 05:57:30.762702,2,2,22
A000056,2025-11-07 05:57:30.762702,2,2,30
A000056,2025-12-07 05:57:30.762702,2,2,15
A000056,2026-01-06 05:57:30.762702,2,2,35
A000056,2026-02-05 05:57:30.762702,2,2,38
A000056,2026-03-07 05:57:30.762702,2,2,39
A000056,2026-04-06 05:57:30.762702,2,2,30
A000056,2026-05-06 05:57:30.762702,2,2,24
A000056,2026-06-05 05:57:30.762702,2,2,18
A000056,2026-07-05 05:57:30.762702,2,2,20
A000057,2024-05-22 11:40:33.924888,6,2,100
A000057,2024-06-21 11:40:33.924888,8,2,118
A000057,2024-07-21 11:40:33.924888,7,2,54
A000057,2024-08-20 11:40:33.924888,9,3,165
A000057,2024-09-19 11:40:33.924888,9,3,122
A000057,2024-10-19 11:40:33.924888,8,3,139
A000057,2024-11-18 11:40:33.924888,9,3,116
A000057,2024-12-18 11:40:33.924888,8,3,112
A000057,2025-01-17 11:40:33.924888,8,4,128
A000057,2025-02-16 11:40:33.924888,8,4,163
A000057,2025-03-18 11:40:33.924888,9,4,103
A000057,2025-04-17 11:40:33.924888,10,4,167
A000057,2025-05-17 11:40:33.924888,10,4,140
A000057,2025-06-16 11:40:33.924888,9,4,97
A000057,2025-07-16 11:40:33.924888,10,5,109
A000057,2025-08-15 11:40:33.924888,10,5,146
A000057,2025-09-14 11:40:33.924888,11,5,205
A000057,2025-10-14 11:40:33.924888,10,5,131
A000057,2025-11-13 11:40:33.924888,12,5,137
A000057,2025-12-13 11:40:33.924888,11,6,171
A000057,2026-01-12 11:40:33.924888,12,6,186
A000057,2026-02-11 11:40:33.924888,12,6,124
A000057,2026-03-13 11:40:33.924888,13,6,244
A000057,2026-04-12 11:40:33.924888,13,6,151
A000057,2026-05-12 11:40:33.924888,14,7,149
A000057,2026-06-11 11:40:33.924888,14,7,201
A000057,2026-07-11 11:40:33.924888,13,7,190
A000058,2025-10-07 11:33:50.012233,10,3,183
A000058,2025-11-06 11:33:50.012233,10,4,148
A000058,2025-12-06 11:33:50.012233,12,4,145
A000058,2026-01-05 11:33:50.012233,11,5,186
A000058,2026-02-04 11:33:50.012233,15,5,239
A000058,2026-03-06 11:33:50.012233,13,6,201
A000058,2026-04-05 11:33:50.012233,18,6,299
A000058,2026-05-05 11:33:50.012233,16,7,312
A000058,2026-06-04 11:33:50.012233,19,7,332
A000058,2026-07-04 11:33:50.012233,20,8,351
A000059,2025-09-15 07:41:31.123071,10,3,167
A000059,2025-10-15 07:41:31.123071,11,3,144
A000059,2025-11-14 07:41:31.123071,11,3,112
A000059,2025-12-14 07:41:31.123071,11,3,208
A000059,2026-01-13 07:41:31.123071,9,3,180
A000059,2026-02-12 07:41:31.123071,11,3,172
A000059,2026-03-14 07:41:31.123071,10,3,82
A000059,2026-04-13 07:41:31.123071,9,3,150
A000059,2026-05-13 07:41:31.123071,11,3,186
A000059,2026-06-12 07:41:31.123071,10,3,165
A000059,2026-07-12 07:41:31.123071,9,3,84
A000060,2024-04-07 12:07:06.333458,2,4,26
A000060,2024-05-07 12:07:06.333458,2,4,37
A000060,2024-06-06 12:07:06.333458,2,4,41
A000060,2024-07-06 12:07:06.333458,2,5,33
A000060,2024-08-05 12:07:06.333458,2,5,33
A000060,2024-09-04 12:07:06.333458,2,5,34
A000060,2024-10-04 12:07:06.333458,2,5,32
A000060,2024-11-03 12:07:06.333458,3,5,40
A000060,2024-12-03 12:07:06.333458,2,5,21
A000060,2025-01-02 12:07:06.333458,2,6,46
A000060,2025-02-01 12:07:06.333458,3,6,22
A000060,2025-03-03 12:07:06.333458,3,6,38
A000060,2025-04-02 12:07:06.333458,3,6,25
A000060,2025-05-02 12:07:06.333458,3,6,42
A000060,2025-06-01 12:07:06.333458,3,6,25
A000060,2025-07-01 12:07:06.333458,3,7,52
