ticket_id,account_id,opened_date,severity,resolved,resolution_time_days
T000429,A000051,2025-02-08 15:41:58.413656,,True,1.9
T000430,A000051,2024-06-16 18:58:51.804647,High,True,2.4
T000431,A000051,2025-11-08 16:05:24.338472,High,True,2.1
T000432,A000051,2025-05-27 12:31:54.135318,Low,False,
T000433,A000051,2026-03-17 16:39:28.743691,Low,True,11.7
T000434,A000051,2024-12-10 11:04:03.008277,Medium,True,5.8
T000435,A000051,2026-05-18 23:38:05.663657,Medium,True,5.3
T000436,A000051,2025-07-03 08:50:27.202580,Low,True,4.2
T000437,A000051,2025-04-10 23:24:46.519997,Low,True,2.4
T000438,A000052,2024-10-27 03:20:01.102725,High,True,6.3
T000439,A000052,2024-10-10 09:27:52.083435,Medium,False,
T000440,A000052,2025-06-30 10:44:20.743438,High,True,4.0
T000441,A000052,2024-10-09 03:54:53.596001,Low,True,4.9
T000442,A000052,2025-09-29 14:41:41.692138,Low,True,4.3
T000443,A000052,2025-01-04 14:31:50.785241,Low,True,3.5
T000444,A000052,2026-08-15 07:41:36.733533,Medium,True,4.0
T000445,A000052,2025-12-26 19:20:59.269628,High,True,0.6
T000446,A000052,2026-04-02 11:30:07.375452,Low,True,3.8
T000447,A000052,2024-10-05 20:55:27.431311,Low,True,3.7
T000448,A000052,2025-07-23 11:17:44.200140,,False,
T000449,A000053,2024-03-20 05:59:51.889877,Low,True,7.6
T000450,A000053,2023-12-31 19:57:16.666884,Medium,False,
T000451,A000053,2024-02-03 15:28:34.673761,High,True,4.0
T000452,A000053,2024-05-01 16:52:04.821260,Medium,True,3.2
T000453,A000054,2025-07-28 14:04:06.302195,Medium,True,2.8
T000454,A000054,2025-10-10 02:14:58.938259,Low,True,1.8
T000455,A000054,2025-07-10 07:24:09.486023,Low,True,2.7
T000456,A000054,2025-09-26 09:49:24.119953,Medium,True,3.1
T000457,A000054,2026-04-26 21:40:45.318051,Low,True,1.1
T000458,A000054,2026-05-18 16:23:23.679208,Low,True,2.3
T000459,A000055,2026-08-17 07:45:41.942252,Medium,True,2.7
T000460,A000055,2026-08-16 14:15:19.731142,Low,True,6.0
T000461,A000055,2024-07-15 03:07:35.691157,Low,False,
T000462,A000055,2023-09-21 14:49:21.294892,Low,True,1.3
T000463,A000055,2023-06-22 13:01:44.470293,Low,True,3.8
T000464,A000055,2024-05-08 07:30:34.140126,Medium,False,
T000465,A000055,2026-04-06 16:13:09.044353,Medium,True,3.6
T000466,A000055,2026-06-08 05:39:47.988062,Medium,True,5.5
T000467,A000055,2024-10-18 19:04:20.225647,High,True,4.2
T000468,A000055,2023-11-25 13:17:29.020255,Medium,True,1.8
T000469,A000055,2024-07-10 05:44:24.135885,Medium,True,3.9
T000470,A000055,2023-06-25 06:05:34.462343,Low,True,2.5
T000471,A000055,2025-04-02 00:43:42.240071,Low,True,3.2
T000472,A000055,2026-05-09 21:59:29.789822,Low,True,2.9
T000473,A000055,2026-04-24 12:13:30.823522,Low,True,9.5
T000474,A000055,2024-05-05 18:54:42.968656,Low,False,
T000475,A000055,2025-07-24 11:41:06.031605,Low,True,3.2
T000476,A000055,2026-03-25 01:05:58.115491,Low,True,1.8
T000477,A000055,2025-12-26 05:02:04.880341,Medium,True,5.6
T000478,A000056,2025-11-06 22:21:58.547109,,True,3.3
T000479,A000056,2026-02-19 00:28:54.958972,Medium,True,3.1
T000480,A000056,2025-07-06 14:28:08.274739,Medium,False,
T000481,A000056,2025-08-29 06:49:36.164616,High,True,2.8
T000482,A000056,2026-06-26 10:01:03.459166,Medium,True,1.0
T000483,A000056,2025-05-15 07:05:58.182669,Medium,True,7.1
T000484,A000056,2024-12-25 12:00:38.850257,High,True,3.2
T000485,A000057,2024-12-21 17:44:52.066143,High,True,2.8
T000486,A000057,2026-06-19 09:27:27.071234,Medium,True,5.8
T000487,A000057,2025-02-24 09:57:57.536499,Low,False,
T000488,A000057,2025-03-20 23:18:44.724763,Medium,True,1.1
T000489,A000058,2026-07-21 17:10:22.812368,,True,4.5
T000490,A000058,2026-05-29 08:34:26.202649,Medium,True,10.6
T000491,A000058,2026-07-06 14:42:13.204596,Low,True,1.6
T000492,A000058,2025-10-11 12:40:12.680182,Low,True,3.3
T000493,A000058,2026-04-14 08:40:07.510129,Low,True,3.1
T000494,A000058,2026-07-02 12:56:25.278304,Low,False,
T000495,A000058,2026-02-28 15:39:58.872478,Low,True,2.1
T000496,A000059,2026-06-29 01:06:46.711928,Medium,True,4.2
T000497,A000059,2026-03-06 19:53:59.525914,Low,True,1.5
T000498,A000059,2026-04-26 02:04:47.319392,Low,True,4.3
T000499,A000059,2026-07-24 23:04:45.592661,Low,True,2.1
T000500,A000059,2026-03-02 14:24:06.393183,Low,True,2.8
T000501,A000059,2026-01-02 19:39:12.554397,Low,True,4.0
T000502,A000059,2026-05-03 10:37:57.047864,High,True,4.5
T000503,A000060,2026-03-05 02:46:51.323832,Low,True,3.9
T000504,A000060,2025-12-14 06:49:28.755368,Low,True,1.6
T000505,A000060,2024-07-30 01:06:31.916681,Low,True,3.7
T000506,A000060,2025-01-05 16:53:04.282369,Low,True,1.2
T000507,A000060,2025-12-23 08:01:09.559561,Low,True,4.5
T000508,A000060,2024-06-21 06:33:09.722452,Low,True,6.9
T000509,A000060,2026-08-17 03:37:18.822212,Low,True,2.5
T000510,A000060,2026-07-05 00:42:09.285866,Low,True,4.5
T000511,A000060,2025-08-11 10:48:38.577266,High,True,3.2
T000512,A000061,2026-03-10 07:06:27.644722,Medium,True,0.7
T000513,A000061,2026-05-08 01:57:13.881882,High,False,
T000514,A000061,2026-08-03 23:46:44.755068,Medium,True,3.3
T000515,A000061,2025-05-11 19:59:57.207024,Medium,True,2.6
T000516,A000061,2025-08-23 19:29:29.261381,Medium,True,0.9
T000517,A000061,2026-01-01 12:14:14.432127,Low,True,2.6
T000518,A000061,2026-07-01 02:12:12.612584,Medium,True,2.4
T000519,A000061,2025-06-19 19:35:25.414110,High,True,6.1
T000520,A000061,2025-11-12 12:54:05.752498,Low,True,7.8
T000521,A000061,2025-09-09 10:48:55.722602,Low,True,3.4
T000522,A000061,2024-11-09 20:43:50.817886,Medium,True,1.0
T000523,A000062,2026-08-15 15:49:19.176888,High,False,
T000524,A000062,2026-05-30 23:10:31.436543,Medium,True,9.2
T000525,A000063,2025-12-25 10:33:14.108193,Low,True,6.5
T000526,A000063,2025-08-14 13:43:44.657470,Low,True,4.6
T000527,A000063,2026-05-14 04:09:54.701555,Medium,False,
T000528,A000063,2025-06-27 10:47:55.382691,Low,False,
T000529,A000063,2026-07-13 08:00:43.725884,Medium,True,2.1
T000530,A000063,2025-10-09 03:00:54.656785,Medium,False,
T000531,A000063,2026-04-25 10:31:34.369720,High,True,1.6
T000532,A000065,2025-09-20 04:09:07.927654,High,True,4.1
T000533,A000065,2024-10-12 14:39:16.236059,Medium,True,5.2
T000534,A000065,2025-11-01 07:39:50.919193,Low,True,5.4
T000535,A000065,2023-09-12 12:15:12.468554,Low,True,2.0
T000536,A000065,2025-08-28 19:15:22.025629,Low,True,2.4
T000537,A000065,2025-12-05 03:54:11.630775,Medium,True,7.7
T000538,A000065,2023-11-11 19:22:35.508239,Medium,True,2.6
T000539,A000065,2026-01-24 13:04:27.130269,High,True,12.1
T000540,A000065,2025-11-10 15:04:36.166257,Low,False,
T000541,A000065,2025-09-21 06:46:49.079033,Medium,True,5.2
T000542,A000065,2026-08-04 14:53:51.766304,Medium,True,5.1
T000543,A000065,2025-03-02 17:26:41.427935,Low,True,10.1
T000544,A000065,2025-01-31 18:44:08.771056,Low,True,3.5
T000545,A000065,2024-07-04 11:54:46.395750,Low,True,2.5
T000546,A000065,2024-05-21 08:56:54.201385,High,True,4.2
T000547,A000065,2024-01-06 23:34:23.801100,High,True,9.5
T000548,A000067,2025-09-04 13:07:14.227072,Low,True,4.9
T000549,A000067,2025-05-18 18:21:06.265377,High,True,1.2
T000550,A000067,2025-11-19 09:09:56.684081,Low,True,0.6
T000551,A000067,2025-03-19 18:00:28.594923,High,True,2.6
T000552,A000067,2025-08-21 03:59:20.539607,Low,True,14.5
T000553,A000067,2025-06-16 16:45:33.324135,High,True,2.0
T000554,A000067,2026-04-27 06:07:08.271548,Medium,True,2.5
T000555,A000067,2026-02-17 16:19:23.467961,High,True,4.9
T000556,A000067,2025-10-07 21:41:57.393349,High,True,1.4
T000557,A000068,2026-08-29 07:28:30.726767,Low,True,5.1
T000558,A000069,2025-12-16 21:27:39.427925,Medium,True,7.1
T000559,A000069,2026-03-17 15:55:29.855040,Low,True,0.7
T000560,A000069,2024-09-14 03:24:12.211428,,True,3.5
T000561,A000069,2025-10-28 13:51:04.457741,Medium,True,9.0
T000562,A000069,2025-11-30 08:43:25.470307,Medium,True,1.9
T000563,A000069,2024-08-02 14:21:17.519171,Low,True,3.3
T000564,A000069,2025-03-23 17:09:33.103673,High,True,13.1
T000565,A000069,2026-07-06 13:57:40.780745,Low,True,1.4
T000566,A000069,2025-09-28 21:32:27.320156,Low,True,1.2
T000567,A000069,2024-08-17 23:28:20.465847,Low,True,2.9
T000568,A000070,2026-02-16 16:25:11.878820,Medium,True,0.7
T000569,A000070,2024-10-23 16:09:04.184047,Low,True,3.6
T000570,A000070,2024-10-26 05:34:38.878193,Low,False,
T000571,A000070,2025-02-08 21:56:38.122033,,True,1.6
T000572,A000070,2025-02-04 02:37:59.716574,Medium,True,5.1
T000573,A000070,2026-02-24 21:19:07.565824,Medium,True,2.8
T000574,A000070,2026-03-15 07:24:46.589510,Low,True,2.8
T000575,A000070,2026-08-08 19:21:31.244453,Low,True,7.8
T000576,A000070,2025-02-09 10:42:46.196712,Low,True,5.2
T000577,A000070,2024-07-08 10:20:59.827608,High,True,0.8
T000578,A000070,2024-10-25 11:29:17.431338,Low,True,7.2
T000579,A000070,2026-07-13 09:33:12.751347,Low,True,5.8
T000580,A000071,2026-08-19 05:58:28.839995,,True,1.5
T000581,A000071,2026-08-24 02:17:32.389315,Medium,False,
T000582,A000071,2026-08-28 02:59:27.247232,Low,True,3.1
T000583,A000072,2026-08-04 06:02:54.856861,,True,8.5
T000584,A000073,2026-06-12 14:24:14.393827,,False,
T000585,A000073,2026-07-14 01:55:55.557435,Medium,True,2.7
T000586,A000073,2026-07-22 00:36:33.609870,High,True,2.0
T000587,A000073,2026-05-03 07:42:45.601972,High,False,
T000588,A000073,2026-07-01 00:18:11.802602,High,True,6.8
T000589,A000073,2026-06-03 10:13:04.636378,Medium,True,3.3
T000590,A000073,2026-06-24 10:35:36.453123,Medium,True,2.1
T000591,A000074,2024-10-27 02:13:27.527196,Low,True,6.4
T000592,A000074,2024-06-25 11:13:04.458186,High,False,
T000593,A000074,2024-12-03 03:29:16.719504,Medium,True,4.6
T000594,A000074,2024-05-02 21:37:32.385936,Medium,True,0.9
T000595,A000074,2024-10-08 01:32:37.226351,Medium,False,
T000596,A000074,2025-01-01 10:43:58.314184,High,True,2.6
T000597,A000074,2024-10-30 18:22:11.638610,Medium,True,1.4
T000598,A000075,2026-01-30 08:00:01.262509,High,True,1.8
T000599,A000075,2024-07-30 15:03:51.431224,Medium,True,4.9
T000600,A000075,2025-01-20 12:43:26.883592,Low,True,4.1
T000601,A000075,2024-09-06 08:36:01.853383,Medium,True,2.7
T000602,A000075,2026-06-03 03:20:57.488292,Low,True,15.1
T000603,A000075,2025-08-09 23:48:22.567229,,True,2.2
T000604,A000075,2024-06-09 11:09:32.622227,Low,True,0.2
T000605,A000075,2026-08-23 22:35:53.486549,Low,True,15.8
T000606,A000075,2024-09-26 00:57:05.340914,Low,True,5.7
T000607,A000075,2025-03-07 19:22:19.719925,Low,True,3.0
T000608,A000075,2026-06-18 14:41:47.003096,Low,True,4.4
T000609,A000075,2024-12-17 03:43:47.811276,Medium,True,4.6
T000610,A000075,2025-04-07 21:40:02.866485,Medium,True,6.1
T000611,A000075,2024-10-23 14:14:05.525650,Medium,True,4.7
T000612,A000076,2024-07-13 13:25:36.074240,Low,True,6.6
T000613,A000076,2024-08-25 19:44:00.428303,High,True,1.9
T000614,A000076,2024-09-14 10:44:12.552103,High,False,
T000615,A000076,2024-09-24 03:36:37.173076,,False,
T000616,A000076,2024-09-08 02:10:57.765706,High,False,
T000617,A000076,2024-08-17 19:55:32.270110,Low,True,2.1
T000618,A000076,2024-07-15 23:34:31.217243,Low,True,2.0
T000619,A000076,2024-08-05 16:48:20.403609,High,True,0.8
T000620,A000078,2023-09-16 12:59:38.101544,High,True,1.5
T000621,A000078,2024-12-11 12:42:37.136297,Medium,True,3.7
T000622,A000078,2023-12-27 19:28:30.841112,Low,True,2.7
T000623,A000078,2025-08-18 12:45:12.706952,Low,True,2.5
T000624,A000078,2026-07-25 01:22:31.846367,Medium,True,5.4
T000625,A000078,2023-10-13 17:55:33.943813,Low,True,7.7
T000626,A000078,2026-03-27 18:23:01.167842,High,True,0.9
T000627,A000078,2024-05-23 16:05:23.218270,Low,True,3.5
T000628,A000078,2024-01-15 14:39:51.026758,High,True,0.9
T000629,A000078,2024-12-14 16:59:01.034078,High,True,7.3
T000630,A000078,2024-06-21 03:47:11.086026,Low,True,4.8
T000631,A000079,2025-03-22 20:11:26.736767,High,True,2.7
T000632,A000079,2025-05-05 04:47:24.133562,Low,True,2.1
T000633,A000079,2025-05-13 19:46:10.107156,High,True,4.4
T000634,A000079,2025-03-19 23:19:07.077392,High,True,5.3
T000635,A000079,2025-03-30 13:09:05.350920,Low,False,
T000636,A000079,2025-04-07 15:31:58.884078,Low,True,2.6
T000637,A000079,2025-05-11 19:43:16.957602,High,False,
T000638,A000079,2025-03-10 18:29:01.505316,Low,False,
T000639,A000079,2025-04-19 11:11:53.810934,High,True,3.3
T000640,A000080,2026-08-20 16:04:49.281739,Low,True,5.3
T000641,A000080,2026-07-08 06:39:46.223988,,True,6.5
T000642,A000080,2026-07-04 16:38:23.794679,Medium,True,16.0
T000643,A000081,2025-12-28 19:00:44.452776,Medium,True,3.2
T000644,A000081,2026-04-24 09:14:44.289423,Medium,True,2.8
T000645,A000081,2024-12-06 23:16:43.907237,Low,True,7.0
T000646,A000081,2025-11-21 06:36:33.154217,Low,True,1.6
T000647,A000081,2025-03-13 14:38:49.641613,Low,True,4.1
T000648,A000081,2025-12-25 15:03:23.639775,Low,True,6.1
T000649,A000081,2026-03-02 19:49:13.911253,Low,True,5.2
T000650,A000081,2026-02-03 09:06:34.079115,High,True,10.3
T000651,A000081,2026-01-05 02:37:25.175115,Medium,True,0.8
T000652,A000081,2024-10-31 07:49:43.101068,Low,True,4.6
T000653,A000081,2026-06-30 06:35:39.862900,High,True,2.2
T000654,A000082,2026-02-18 01:44:25.209989,Medium,True,4.2
T000655,A000082,2024-02-20 20:05:13.415909,Medium,True,5.0
T000656,A000082,2025-09-28 08:21:24.996723,Low,True,4.9
T000657,A000082,2026-03-30 16:39:42.831020,Low,True,2.8
T000658,A000082,2024-11-18 22:15:06.224775,,True,1.6
T000659,A000082,2025-09-30 20:08:46.255968,High,True,1.8
T000660,A000082,2024-08-14 07:49:18.071206,Low,True,5.9
T000661,A000082,2026-02-24 10:19:56.312537,Medium,True,3.1
T000662,A000082,2024-11-17 15:40:50.146207,Medium,True,0.7
T000663,A000082,2024-10-10 22:06:22.483469,,True,3.9
T000664,A000082,2026-06-17 00:19:41.531062,Low,True,4.5
T000665,A000082,2024-03-16 03:19:31.850622,Medium,True,6.6
T000666,A000082,2026-04-10 07:59:34.657519,Low,True,1.6
T000667,A000082,2024-06-05 06:42:49.014830,Medium,True,4.0
T000668,A000082,2026-04-19 09:09:34.499933,Low,True,7.9
T000669,A000082,2026-04-20 14:34:58.221613,Medium,True,6.8
T000670,A000082,2024-03-20 05:07:20.917651,High,False,
T000671,A000082,2025-06-23 23:30:27.663048,Low,True,0.9
T000672,A000082,2024-11-24 11:47:05.843403,Low,False,
T000673,A000082,2024-04-08 03:39:37.040567,Low,True,5.6
T000674,A000083,2025-09-01 03:58:55.426885,Medium,True,10.6
T000675,A000083,2026-02-04 08:58:46.081949,Medium,True,1.9
T000676,A000084,2025-11-16 18:12:32.679705,Medium,True,3.6
T000677,A000084,2026-03-07 01:33:41.145891,Medium,True,3.9
T000678,A000084,2025-12-28 16:18:00.355437,Low,True,1.1
T000679,A000085,2026-05-25 15:11:28.418560,,True,5.2
T000680,A000085,2026-08-13 01:17:38.527270,High,True,3.1
T000681,A000085,2026-08-02 11:18:22.411378,Low,True,2.3
T000682,A000085,2026-07-09 20:58:40.943515,Low,False,
T000683,A000085,2026-08-11 02:42:18.153627,High,False,
T000684,A000085,2026-06-09 14:49:33.187436,Medium,True,1.1
T000685,A000085,2026-07-15 21:07:30.184777,High,True,4.5
T000686,A000086,2025-08-05 11:12:26.459880,High,True,2.3
T000687,A000086,2025-09-05 09:01:49.293505,Medium,False,
T000688,A000086,2026-02-17 20:29:43.323433,High,True,0.2
T000689,A000086,2025-07-29 15:49:23.052377,Medium,True,6.0
T000690,A000087,2026-01-30 09:57:42.455741,Low,True,4.3
T000691,A000087,2024-07-10 16:26:20.972990,Medium,True,1.8
T000692,A000087,2024-01-13 09:37:08.989640,Low,True,5.8
T000693,A000087,2026-03-04 02:43:03.276674,Medium,True,12.2
T000694,A000087,2024-06-14 20:41:20.248486,,True,4.4
T000695,A000088,2025-11-02 10:08:09.432902,Low,True,6.1
T000696,A000088,2026-01-23 05:46:01.299522,Low,True,9.8
T000697,A000088,2026-04-06 07:23:16.852131,,True,0.9
T000698,A000088,2026-01-19 04:20:50.920324,Low,True,3.0
T000699,A000088,2026-03-18 10:29:01.213639,Medium,True,3.4
T000700,A000089,2025-01-11 23:13:03.372255,Low,True,4.5
T000701,A000089,2024-12-29 07:42:32.576861,Medium,True,1.8
T000702,A000089,2025-04-18 19:48:26.472713,Low,True,9.3
T000703,A000089,2025-03-17 14:24:37.953424,Low,True,2.3
T000704,A000089,2025-04-08 04:25:03.913542,Medium,True,5.3
T000705,A000089,2025-04-14 03:13:29.949284,Medium,True,4.8
T000706,A000089,2025-04-19 11:03:56.342971,Low,True,9.0
T000707,A000089,2025-01-07 03:28:56.885566,Low,True,6.5
T000708,A000089,2024-10-16 08:54:28.568485,High,True,4.2
T000709,A000089,2024-06-07 22:16:17.791725,Medium,True,4.0
T000710,A000089,2026-05-07 17:24:59.804594,,True,2.6
T000711,A000089,2025-05-08 22:24:31.686479,Low,True,5.0
T000712,A000089,2024-09-07 12:20:21.369385,Low,True,4.5
T000713,A000089,2026-02-22 16:08:09.136486,High,True,8.9
T000714,A000089,2026-01-20 13:32:53.263565,Medium,True,0.9
T000715,A000089,2025-12-07 08:31:10.291413,High,True,4.6
T000716,A000089,2024-07-13 09:04:50.933832,Low,True,7.4
T000717,A000089,2025-06-18 02:04:25.199301,Low,True,15.9
T000718,A000089,2024-06-28 16:57:32.216091,Medium,True,1.9
T000719,A000090,2026-07-24 18:24:35.713512,Low,True,5.1
T000720,A000090,2026-08-03 08:48:10.368242,Low,True,2.5
T000721,A000090,2026-07-11 01:05:38.038958,High,True,7.1
T000722,A000090,2026-08-28 06:59:35.738044,High,True,6.6
T000723,A000091,2026-05-18 22:07:33.688671,Low,True,4.3
T000724,A000091,2024-10-14 02:15:56.748489,Medium,True,8.7
T000725,A000091,2026-01-31 03:19:30.437137,Low,True,7.2
T000726,A000091,2026-06-26 09:21:22.981304,Low,False,
T000727,A000091,2024-12-06 19:40:51.921195,Low,False,
T000728,A000091,2025-08-26 08:17:53.768731,Medium,False,
T000729,A000091,2026-07-15 20:40:32.249811,Low,True,5.0
T000730,A000092,2026-08-15 18:25:01.938863,Medium,True,5.4
T000731,A000092,2025-12-10 06:34:08.369698,Low,True,5.3
T000732,A000092,2025-09-19 18:16:31.379286,,True,6.4
T000733,A000092,2026-01-06 20:16:10.821221,Low,True,2.8
T000734,A000093,2025-04-13 10:34:25.870447,Low,True,0.9
T000735,A000093,2026-07-06 02:16:36.176230,Medium,True,4.5
T000736,A000093,2025-01-12 22:26:24.852826,Low,True,3.2
T000737,A000093,2026-02-26 22:31:55.817107,Low,True,10.4
T000738,A000093,2024-11-20 06:42:55.684174,Low,True,2.8
T000739,A000093,2025-08-21 17:33:52.418337,Medium,True,3.0
T000740,A000093,2026-05-20 21:18:22.731908,Low,True,1.5
T000741,A000093,2026-05-26 03:21:17.994964,High,True,2.0
T000742,A000093,2026-02-24 11:15:16.588450,Low,True,3.3
T000743,A000093,2025-09-29 09:09:36.135782,Medium,True,2.6
T000744,A000094,2024-08-06 15:53:01.231421,Low,False,
T000745,A000094,2024-06-29 23:36:08.085423,High,False,
T000746,A000094,2024-06-04 12:41:48.262837,Medium,True,2.6
T000747,A000094,2024-10-22 11:23:41.774253,Medium,False,
T000748,A000094,2024-09-20 14:13:05.120793,Medium,True,5.3
T000749,A000094,2024-10-20 01:03:17.605438,,True,9.2
T000750,A000094,2024-11-24 18:01:20.939585,Low,True,3.6
T000751,A000094,2024-10-16 05:43:19.161138,Medium,False,
T000752,A000094,2024-12-30 09:05:32.102521,Medium,False,
T000753,A000094,2024-12-18 21:26:14.573406,High,False,
T000754,A000094,2025-01-11 11:14:25.071486,High,True,4.5
T000755,A000094,2024-12-15 18:45:23.825151,Low,False,
T000756,A000094,2024-10-25 06:29:53.729425,,False,
T000757,A000094,2024-05-01 23:14:35.148091,High,True,1.2
T000758,A000094,2024-09-23 18:28:18.533554,High,True,5.2
T000759,A000094,2024-06-25 03:20:16.009042,Low,False,
T000760,A000094,2024-07-25 22:59:25.811153,Low,False,
T000761,A000094,2024-11-01 11:48:53.498379,Medium,True,1.4
T000762,A000094,2024-12-02 04:34:32.270539,Low,False,
T000763,A000094,2024-05-24 02:54:31.141086,,False,
T000764,A000095,2026-08-24 07:09:15.550098,High,True,1.4
T000765,A000095,2026-08-18 11:40:01.959458,Medium,False,
T000766,A000096,2025-03-13 07:03:08.847329,,False,
T000767,A000096,2025-04-11 21:08:54.092902,,True,3.0
T000768,A000096,2026-06-27 11:59:01.386119,Low,True,1.9
T000769,A000096,2025-09-22 07:26:40.818260,Low,True,3.7
T000770,A000096,2026-01-19 17:11:55.590653,Low,True,4.9
T000771,A000096,2025-11-21 21:39:48.509563,Low,True,5.8
T000772,A000096,2025-08-29 10:21:29.475300,Medium,True,2.6
T000773,A000096,2025-02-16 07:33:34.550741,Low,True,5.7
T000774,A000097,2026-01-16 12:13:48.539771,Low,True,6.9
T000775,A000097,2026-08-21 15:42:38.575535,Low,False,
T000776,A000097,2026-01-26 07:07:56.770258,Low,True,1.1
T000777,A000097,2025-09-24 12:07:11.690876,Medium,True,2.0
T000778,A000097,2025-09-15 02:47:44.898142,Medium,True,4.7
T000779,A000097,2025-08-15 17:33:02.187545,Low,True,0.7
T000780,A000098,2026-05-03 08:00:29.954977,Medium,True,1.9
T000781,A000098,2026-03-04 12:38:26.653926,High,True,1.0
T000782,A000098,2026-03-12 01:22:35.449230,Medium,False,
T000783,A000098,2026-03-07 21:39:35.936917,High,False,
T000784,A000098,2026-04-18 17:38:46.112191,Low,False,
T000785,A000098,2026-04-05 14:52:33.750316,Medium,True,2.9
T000786,A000099,2026-02-01 04:18:30.200147,Low,True,3.0
T000787,A000099,2025-08-07 12:46:52.091571,Low,True,1.8
T000788,A000099,2024-11-11 16:39:17.514004,Low,True,1.0
T000789,A000099,2025-07-12 07:18:30.136023,Medium,True,1.1
T000790,A000099,2025-07-24 06:28:28.805657,Low,True,5.4
T000791,A000099,2025-01-23 16:45:21.778659,Low,True,3.3
T000792,A000100,2025-04-20 04:40:22.551341,Medium,True,0.7
T000793,A000100,2026-07-07 09:24:46.568551,High,True,1.2
T000794,A000100,2025-11-27 08:26:57.305564,Low,True,6.7
